"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.squareone.ca/resource-centres/home-personal-safety/preventing-household-fires","text/html; charset=UTF-8","200","OK","Indexable","","Preventing Household Fires | Candles, Kitchen and Dryer Fires | Square One","74","668","Learn about the safety precautions you can take to prevent a household fire. Including tips for candle, kitchen, dryer and light fires so you can protect your home, belongings and family.","187","1132","","0","How to prevent common household fires","37","","0","General tips to reduce household fires","38","Smoking material fires","22","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/preventing-household-fires","","","","","","82955","1959","264","7.420","79.378","Fairly Easy","14.194","2","","25","16","0","6.110","52","38","0","9","9","0","","","","","72490ab2247f341c77a6c34372e5e553","1.251","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/preventing-household-fires","2023-05-24 14:53:30"
"https://www.squareone.ca/resource-centres/home-improvement/furnace-short-cycling-causes-and-troubleshooting","text/html; charset=UTF-8","200","OK","Indexable","","Furnace Short-Cycling? Causes and Troubleshooting | Square One","62","582","A short-cycling furnace can be hard to find the troubleshoot. To help you, here are 5 potential causes for short-cycling furnaces that you can try to fix without a professional.","177","1061","","0","Furnace short-cycling? Causes and troubleshooting","49","","0","What is furnace short-cycling?","30","5 potential causes of short-cycling (with solutions)","52","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-improvement/furnace-short-cycling-causes-and-troubleshooting","","","","","","84588","1652","229","7.214","78.195","Fairly Easy","12.216","2","","22","10","0","3.820","55","36","0","6","6","0","","","","","270b7a1eace1b63d126f3a70c45610f8","2.040","","","","","1.1","https://www.squareone.ca/resource-centres/home-improvement/furnace-short-cycling-causes-and-troubleshooting","2023-05-24 14:53:29"
"https://www.squareone.ca/condo/bc","text/html; charset=UTF-8","200","OK","Indexable","","Condo Insurance In BC For About $40/Month | Square One","54","514","Buy condo insurance in BC from $40/month. Get a free online condo insurance quote in 5 minutes from Square One.","111","714","","0","BC condo insurance for about $40/month","38","","0","Get an online condo insurance quote in 5 minutes.","49","condo insurance customers love and trust","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/condo/bc","","","","","","87797","1693","272","6.224","80.688","Easy","11.822","2","","2","2","0","0.760","36","31","0","4","4","0","","","","","77ba8d8b562bf39ff3847c7702a9ae50","2.290","","","","","1.1","https://www.squareone.ca/condo/bc","2023-05-24 14:53:29"
"https://www.squareone.ca/resource-centres/home-personal-safety/securing-your-identity","text/html; charset=UTF-8","200","OK","Indexable","","Identity Theft | Prevention, Recovery, Insurance, and More | Square One","71","629","Identity theft and fraud can be devastating. Learn how you can prevent it from happening to you and how you can recover if it does. Also learn how you can be protected with the right home insurance and identity theft coverage.","226","1399","","0","Securing your identity and smartphone","37","","0","How can your identity can be stolen?","36","How to protect yourself","23","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/securing-your-identity","","","","","","69594","1255","173","7.254","78.605","Fairly Easy","11.110","2","","7","4","0","1.530","45","36","0","6","6","0","","","","","a007f999661ef5b52cf3263a191e8af6","1.171","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/securing-your-identity","2023-05-24 14:53:31"
"https://www.squareone.ca/home/alberta/calgary","text/html; charset=UTF-8","200","OK","Indexable","","Home Insurance In Calgary From $12/Month | Square One","53","513","Buy home insurance in Calgary for as little as $12/month. Get a free online home insurance quote in 5 minutes from Square One.","126","789","","0","Calgary home insurance from $12/month","37","","0","Get an online home insurance quote in 5 minutes.","48","home insurance customers love and trust","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/alberta/calgary","","","","","","109937","2970","449","6.615","75.813","Fairly Easy","16.281","2","","8","3","0","1.150","47","35","0","30","30","0","","","","","883437dacab6e1985356bcd258e97468","1.589","","","","","1.1","https://www.squareone.ca/home/alberta/calgary","2023-05-24 14:53:31"
"https://www.squareone.ca/sales/images/icons/icon-tool.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1402","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.027","Wed, 19 Apr 2023 02:39:40 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-tool.svg","2023-05-24 14:53:33"
"https://www.squareone.ca/resource-centres/home-improvement/closing-your-vacation-property","text/html; charset=UTF-8","200","OK","Indexable","","Closing Your Vacation Property [16 Tips and Insurance Info] | Square One","72","645","If you own a vacation property or second home that you don’t use during the winter, there are a few things to think about before you shut it down for the season. Follow this checklist so you can return next season without an unexpected surprise.","245","1507","","0","Closing your vacation property for the season","45","","0","16 tips for closing your vacation property","42","Prepare a separate home inventory","33","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-improvement/closing-your-vacation-property","","","","","","68909","1115","151","7.384","78.320","Fairly Easy","10.201","2","","12","10","0","3.820","48","39","0","5","5","0","","","","","53cfe3121eadde12a11860a044c86a95","2.438","","","","","1.1","https://www.squareone.ca/resource-centres/home-improvement/closing-your-vacation-property","2023-05-24 14:53:31"
"https://www.squareone.ca/sales/images/icons/icon-response.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2052","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.029","Wed, 19 Apr 2023 02:39:41 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-response.svg","2023-05-24 14:53:33"
"https://www.squareone.ca/resource-centres/home-personal-safety/home-generator-guide","text/html; charset=UTF-8","200","OK","Indexable","","Home Generator Guide | Types, Costs + Maintenance | Square One","62","590","Learn about home generators and how to decide which one is right for your home. Plus, safety, fuel storage, and home insurance tips.","132","823","","0","Home generator guide","20","","0","What is a home generator?","25","Different types of generators","29","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/home-generator-guide","","","","","","84978","1463","218","6.711","63.148","Normal","11.214","2","","19","8","0","3.050","53","36","0","11","11","0","","","","","8950904a2694d09fc01f62975714da27","2.334","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/home-generator-guide","2023-05-24 14:53:32"
"https://www.squareone.ca/policy-types/other","text/html; charset=UTF-8","200","OK","Indexable","","Other Types of Home Insurance | Square One","42","401","Learn about the other types of home insurance offered by Square One. Get a free online quote now or call 1.855.331.6933.","120","754","","0","Other types of home insurance","29","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/policy-types/other","","","","","","77912","1164","206","5.650","80.814","Easy","9.342","2","","2","2","0","0.760","72","66","0","4","4","0","","","","","ec8ce9903a37291ff79761a604521b8d","3.302","","","","","1.1","https://www.squareone.ca/policy-types/other","2023-05-24 14:53:31"
"https://www.squareone.ca/resource-centres/landlord/getting-landlords-insurance","text/html; charset=UTF-8","200","OK","Indexable","","Why You Need Landlord's and Rental Income Insurance | Square One","64","607","Learn why you absolutely need landlord's and rental income insurance if you're renting out a home in Canada, and how it can save you long term financial headaches.","163","1017","","0","Why you need landlord’s insurance in Canada","43","","0","Insurance coverage on a rental property","39","What is rental income insurance for landlords?","46","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/landlord/getting-landlords-insurance","","","","","","76984","1594","213","7.484","65.546","Normal","13.453","2","","11","8","0","3.050","52","42","0","5","5","0","","","","","a695fd954da66395d38f2d406a3c8b82","2.079","","","","","1.1","https://www.squareone.ca/resource-centres/landlord/getting-landlords-insurance","2023-05-24 14:53:33"
"https://www.squareone.ca/resource-centres/homeowner/complete-guide-to-homeowners-insurance","text/html; charset=UTF-8","200","OK","Indexable","","The Complete Guide to Homeowners Insurance in 2022 | Square One","63","611","This guide helps homeowners not only understand all the aspects around home insurance, we also give you tips so you can save money on your insurance policy too. Learn about different coverage types, terms to know, what’s covered and more. Get all your questions answered in one guide.","284","1789","","0","Everything you need to know about homeowners insurance","54","","0","Why buy home insurance?","23","Terms you need to know","22","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/homeowner/complete-guide-to-homeowners-insurance","","","","","","275310","14906","1956","7.621","66.944","Normal","32.706","2","","17","8","0","3.050","108","86","0","15","15","0","","","","","8400652b54772b5ec06c514e89d6a1dd","1.271","","","","","1.1","https://www.squareone.ca/resource-centres/homeowner/complete-guide-to-homeowners-insurance","2023-05-24 14:53:33"
"https://www.squareone.ca/vacation-property","text/html; charset=UTF-8","200","OK","Indexable","","Vacation Property Insurance | Square One","40","371","For as little as $40/month, you can get vacation property insurance from Square One. Get a free online quote now or call 1.855.331.6933.","136","846","","0","Get a vacation property insurance quote in 5 minutes.","53","","0","Vacation property insurance customers love and trust","52","Six reasons why you’ll love Square One","38","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/vacation-property","","","","","","95631","2453","379","6.472","70.624","Fairly Easy","16.203","2","","8","7","0","2.670","42","37","0","4","4","0","","","","","4bc56e603a54f7b3b33f0af77355fafb","3.092","","","","","1.1","https://www.squareone.ca/vacation-property","2023-05-24 14:53:32"
"https://www.squareone.ca/sales/images/icons/icon-question.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1461","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.032","Wed, 19 Apr 2023 02:39:50 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-question.svg","2023-05-24 14:53:35"
"https://www.squareone.ca/tenant/alberta","text/html; charset=UTF-8","200","OK","Indexable","","Tenant Insurance In Alberta From $12/Month | Square One","55","520","Buy tenant and renters insurance in Alberta for as little as $12/month. Get a free online tenant insurance quote in 5 minutes from Square One.","142","872","","0","Alberta tenant insurance from $12/month","39","","0","Get an online tenant insurance quote in 5 minutes.","50","tenant insurance customers love and trust","41","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/tenant/alberta","","","","","","87923","1716","272","6.309","80.434","Easy","11.960","2","","2","2","0","0.760","36","31","0","4","4","0","","","","","38988f3f292c1d6226251bd7a6c99980","1.685","","","","","1.1","https://www.squareone.ca/tenant/alberta","2023-05-24 14:53:35"
"https://www.squareone.ca/home/water","text/html; charset=UTF-8","200","OK","Indexable","","Water Damage Insurance | Square One","35","345","Square One home insurance includes broad water damage protection and starts from $12/month. Get an online quote now or call 1.855.331.6933.","139","906","","0","Water damage insurance","22","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/water","","","","","","81304","1796","270","6.652","71.770","Fairly Easy","13.791","2","","30","30","0","11.450","40","35","0","4","4","0","","","","","c304a2e541c38352c673b06bd8b6f886","2.243","","","","","1.1","https://www.squareone.ca/home/water","2023-05-24 14:53:34"
"https://www.squareone.ca/sales/images/icons/icon-briefcase.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1502","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.022","Wed, 19 Apr 2023 02:39:44 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-briefcase.svg","2023-05-24 14:53:37"
"https://www.squareone.ca/resource-centres/home-personal-safety/preparing-for-wildfires","text/html; charset=UTF-8","200","OK","Indexable","","Preparing for Wildfires | Insurance, Prevention and Fireproofing | Square One","77","679","Learn how to protect your family, home and important belongings from wildfires. Get tips for fireproofing your home and preparing your property for protection.","159","984","","0","Preparing for wildfires","23","","0","Tips to prepare for a wildfire","30","Fireproofing your home","22","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/preparing-for-wildfires","","","","","","86401","2005","291","6.890","64.271","Normal","15.175","2","","17","10","0","3.820","51","36","0","13","11","0","","","","","d0cd8c3399c7190074309b5a74032b6","1.922","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/preparing-for-wildfires","2023-05-24 14:53:35"
"https://www.squareone.ca/reviews/?state=&city=&wpcrp=1&filter=all","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0.000","2","","1","1","0","0.380","0","0","0","0","0","0","","","","","","0.446","","https://www.squareone.ca/reviews?state=&city=&wpcrp=1&filter=all","HTTP Redirect","","1.1","https://www.squareone.ca/reviews/?state=&city=&wpcrp=1&filter=all","2023-05-24 14:53:37"
"https://www.squareone.ca/sales/images/icons/icon-computer-dollar.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1916","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.128","Wed, 19 Apr 2023 02:39:44 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-computer-dollar.svg","2023-05-24 14:53:37"
"https://www.squareone.ca/sales/images/illustrations/illustration-working-at-computer.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","8920","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.031","Wed, 19 Apr 2023 02:39:53 GMT","","","","1.1","https://www.squareone.ca/sales/images/illustrations/illustration-working-at-computer.png","2023-05-24 14:53:37"
"https://www.squareone.ca/resource-centres/home-personal-safety/household-appliance-dangers-and-prevention-tips","text/html; charset=UTF-8","200","OK","Indexable","","Household Appliance Dangers and Prevention Tips | Square One","60","569","Generally, home appliances run smoothly, but they also pose hazards if not maintained properly or used correctly. Learn how to prevent these dangers that appliances can present with these tips.","193","1197","","0","Household appliance dangers and prevention tips","47","","0","The basics of home appliance safety","35","Cook with care","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/household-appliance-dangers-and-prevention-tips","","","","","","70819","1121","174","6.443","75.018","Fairly Easy","10.282","2","","6","3","0","1.150","48","39","0","4","4","0","","","","","2f091156c74bae2124285a497bd14f21","2.681","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/household-appliance-dangers-and-prevention-tips","2023-05-24 14:53:36"
"https://www.squareone.ca/homeowners","text/html; charset=UTF-8","200","OK","Indexable","","Homeowners Insurance From $40/Month | Square One","48","485","For as little as $40/month, you can get personalized homeowners insurance from Square One. Get an online quote in 5 minutes or call 1.855.331.6933 to speak with a licensed agent.","178","1117","","0","homeowners insurance for about $40/month","40","","0","Get an online homeowners insurance quote in 5 minutes.","54","homeowners insurance customers love and trust","45","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/homeowners","","","","","","88023","1670","268","6.231","80.652","Easy","11.663","2","","42","42","0","16.030","36","31","0","4","4","0","","","","","befdb045f8faab5eccf1afef7cc0e85a","3.043","","","","","1.1","https://www.squareone.ca/homeowners","2023-05-24 14:53:35"
"https://www.squareone.ca/resource-centres/home-personal-safety/propane-safety","text/html; charset=UTF-8","200","OK","Indexable","","Propane Tank Safety | Transportation + Storage | Square One","59","543","Learn how to safely transport, use, and store propane tanks at home. Plus, how propane expiration dates work and insurance considerations.","138","873","","0","Propane tank safety guide","25","","0","What is a propane tank?","23","How do I transport a propane tank?","34","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/propane-safety","","","","","","72953","1267","167","7.587","77.476","Fairly Easy","11.032","2","","8","2","0","0.760","44","32","0","8","8","0","","","","","88b75c626d53142e02365b33e6f396ee","1.505","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/propane-safety","2023-05-24 14:53:37"
"https://www.squareone.ca/resource-centres/home-improvement/summer-home-improvement-projects","text/html; charset=UTF-8","200","OK","Indexable","","Top Summer Home Improvement Projects For 2020 | Square One","58","581","When you own a home, there are always tasks on your “To Do” list. Summer is the perfect time to begin those home improvement projects that will increase the value of your home.","176","1099","","0","Summer home improvement projects","32","","0","Improvements that pay","21","Exterior improvements","21","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-improvement/summer-home-improvement-projects","","","","","","68829","1023","126","8.119","76.201","Fairly Easy","9.542","2","","6","2","0","0.760","49","39","0","5","5","0","","","","","e6647f1e21beb260ce21da1864c2f691","1.521","","","","","1.1","https://www.squareone.ca/resource-centres/home-improvement/summer-home-improvement-projects","2023-05-24 14:53:38"
"https://www.squareone.ca/tenant/bc/burnaby","text/html; charset=UTF-8","200","OK","Indexable","","Tenant Insurance In Burnaby From $12/Month | Square One","55","527","Buy house insurance in Burnaby from $75/month. Get a free online house insurance quote in 5 minutes from Square One.","116","747","","0","Burnaby tenant insurance from $12/month","39","","0","Get an online tenant insurance quote in 5 minutes.","50","tenant insurance customers love and trust","41","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/tenant/bc/burnaby","","","","","","88161","1722","272","6.331","80.633","Easy","11.953","2","","2","2","0","0.760","36","31","0","4","4","0","","","","","4920861d37fdf7fce9226eb210a9b898","2.684","","","","","1.1","https://www.squareone.ca/tenant/bc/burnaby","2023-05-24 14:53:37"
"https://www.squareone.ca/condo/bc/surrey","text/html; charset=UTF-8","200","OK","Indexable","","Condo Insurance In Surrey For About $40/Month | Square One","58","546","Buy condo insurance in Surrey for about $40/month. Get a free online condo insurance quote in 5 minutes from Square One.","120","764","","0","Surrey condo insurance for about $40/month","42","","0","Get an online condo insurance quote in 5 minutes.","49","condo insurance customers love and trust","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/condo/bc/surrey","","","","","","87994","1693","272","6.224","80.488","Easy","11.805","2","","2","2","0","0.760","36","31","0","4","4","0","","","","","fc542a0d21fa27e28b624df3c5521aee","2.505","","","","","1.1","https://www.squareone.ca/condo/bc/surrey","2023-05-24 14:53:37"
"https://www.squareone.ca/condo/alberta/edmonton","text/html; charset=UTF-8","200","OK","Indexable","","Condo Insurance In Edmonton For About $40/Month | Square One","60","580","Buy condo insurance in Edmonton from $40/month. Get a free online condo insurance quote in 5 minutes from Square One.","117","761","","0","Edmonton condo insurance for about $40/month","44","","0","Get an online condo insurance quote in 5 minutes.","49","condo insurance customers love and trust","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/condo/alberta/edmonton","","","","","","88068","1688","272","6.206","80.151","Easy","11.780","2","","2","2","0","0.760","36","31","0","4","4","0","","","","","5b704a10f6c57d69500f894b66ce82a3","1.851","","","","","1.1","https://www.squareone.ca/condo/alberta/edmonton","2023-05-24 14:53:38"
"https://www.squareone.ca/resource-centres/home-personal-safety/mould","text/html; charset=UTF-8","200","OK","Indexable","","Mould In Your Home | Detect, Prevent + Eliminate | Square One","61","558","Learn what causes mold to develop in your home, what you should do if you find some, and about home insurance coverage for mould.","129","830","","0","Mould in your home","18","","0","What is mould?","14","How to detect mould","19","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/mould","","","","","","75161","1256","177","7.096","81.624","Easy","10.443","2","","15","3","0","1.150","53","35","0","6","6","0","","","","","f876cf016dab9518546b90f62be91630","1.365","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/mould","2023-05-24 14:53:39"
"https://www.squareone.ca/sales/images/illustrations/illustration-stairs-shadow.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","19271","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.022","Wed, 19 Apr 2023 02:39:53 GMT","","","","1.1","https://www.squareone.ca/sales/images/illustrations/illustration-stairs-shadow.png","2023-05-24 14:53:40"
"https://www.squareone.ca/resource-centres/insurance-basics/home-insurance-policy-types","text/html; charset=UTF-8","200","OK","Indexable","","Types of Home Insurance | Square One","36","346","Square One describes the types of home insurance policies commonly offered and which type is usually superior.","110","692","","0","What types of home insurance are available?","43","","0","What are the fundamental types of policies?","43","What offers the best coverage?","30","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/insurance-basics/home-insurance-policy-types","","","","","","80187","1569","208","7.543","50.630","Fairly Hard","13.518","2","","26","17","0","6.490","66","50","0","4","4","0","","","","","51baa5640f263bc7f5498df5dab766e","1.017","","","","","1.1","https://www.squareone.ca/resource-centres/insurance-basics/home-insurance-policy-types","2023-05-24 14:53:40"
"https://www.squareone.ca/local-numbers-offices","text/html; charset=UTF-8","200","OK","Indexable","","Local Numbers and Regional Offices | Square One","47","443","Find all the contact information for Square One's regional offices and the telephone numbers for your specific location.","120","728","","0","Local numbers","13","","0","Local numbers","13","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/local-numbers-offices","","","","","","53851","187","222","0.842","85.188","Easy","4.546","2","","2","2","0","0.760","27","24","0","4","4","0","","","","","d05bc813a6385f5edb160db129b2cc52","1.260","","","","","1.1","https://www.squareone.ca/local-numbers-offices","2023-05-24 14:53:40"
"https://www.squareone.ca/home/service-line","text/html; charset=UTF-8","200","OK","Indexable","","Service Line Coverage | Square One","34","318","Square One home insurance offers optional service line coverage and starts from $12/month. Get an online quote now or call 1.855.331.6933.","138","876","","0","Service line coverage","21","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/service-line","","","","","","79602","1589","243","6.539","74.762","Fairly Easy","12.534","2","","5","5","0","1.910","35","30","0","4","4","0","","","","","2ed0522b9b9dc1aab4fa5d3302755669","1.528","","","","","1.1","https://www.squareone.ca/home/service-line","2023-05-24 14:53:40"
"https://www.squareone.ca/resource-centres/home-improvement/led-lighting-the-environmentally-friendly-efficiency-option","text/html; charset=UTF-8","200","OK","Indexable","","LED Lighting Guide | Differences, Benefits, Uses and More | Square One","70","631","Learn why LED lighting is more beneficial than incandescent bulbs and other types of lighting and how it is better for the environment. Also learn where you can use LED lights in challenging landscapes and outdoor conditions.","225","1383","","0","Why LED lighting is environmentally friendly and energy efficient","65","","0","What’s different about LED lighting?","36","The environmental benefits of LED lighting","42","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-improvement/led-lighting-the-environmentally-friendly-efficiency-option","","","","","","73871","1132","150","7.547","72.948","Fairly Easy","10.198","2","","9","5","0","1.910","45","32","0","4","4","0","","","","","bc4077f0f30355d5ff9deb723d2918dc","1.829","","","","","1.1","https://www.squareone.ca/resource-centres/home-improvement/led-lighting-the-environmentally-friendly-efficiency-option","2023-05-24 14:53:40"
"https://www.squareone.ca/home/water-backup","text/html; charset=UTF-8","200","OK","Indexable","","Water Backup Insurance | Square One","35","335","You can get home insurance from Square One that includes water backup insurance and starts from $12/month. Get an online quote now or call 1.855.331.6933.","154","996","","0","Water backup insurance","22","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/water-backup","","","","","","79903","1568","242","6.479","76.973","Fairly Easy","12.099","2","","28","28","0","10.690","40","35","0","4","4","0","","","","","286fde0d9209da40dc9a36c4522ffee9","2.073","","","","","1.1","https://www.squareone.ca/home/water-backup","2023-05-24 14:53:40"
"https://www.squareone.ca/resource-centres/home-personal-safety/the-best-way-to-organize-and-store-your-digital-photos","text/html; charset=UTF-8","200","OK","Indexable","","The best way to organize and store your digital photos - Square One","67","601","When you ask people what ""things"" they would rescue from their burning house, common answers - the photograph album or a computer with their digital images.","156","996","","0","The best way to organize and store your digital photos","54","","0","Read related articles","21","Get a free quote","16","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/the-best-way-to-organize-and-store-your-digital-photos","","","","","","55577","309","41","7.537","70.780","Fairly Easy","4.513","2","","6","6","0","2.290","37","31","0","5","5","0","","","","","6d7c1459721499532473a4ad16d7d59f","0.871","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/the-best-way-to-organize-and-store-your-digital-photos","2023-05-24 14:53:42"
"https://www.squareone.ca/condo/bc/abbotsford","text/html; charset=UTF-8","200","OK","Indexable","","Condo Insurance In Abbotsford For About $40/Month | Square One","62","588","Buy condo insurance in Abbotsford from $40/month. Get a free online condo insurance quote in 5 minutes from Square One.","119","767","","0","Abbotsford condo insurance for about $40/month","46","","0","Get an online condo insurance quote in 5 minutes.","49","condo insurance customers love and trust","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/condo/bc/abbotsford","","","","","","86978","1693","272","6.224","80.388","Easy","11.951","2","","2","2","0","0.760","36","31","0","4","4","0","","","","","85761277c8215464bb709f9d5493a4f7","2.087","","","","","1.1","https://www.squareone.ca/condo/bc/abbotsford","2023-05-24 14:53:41"
"https://www.squareone.ca/sales/images/icons/icon-shield.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1633","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.051","Wed, 19 Apr 2023 02:39:46 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-shield.svg","2023-05-24 14:53:43"
"https://www.squareone.ca/rental","text/html; charset=UTF-8","200","OK","Indexable","","Rental Insurance From $12/Month | Square One","44","423","For as little as $12/month, you can get personalized rental insurance from Square One. Get an online quote in 5 minutes or call 1.855.331.6933 to speak with a licensed agent.","174","1072","","0","Get a rental insurance quote for as little as $12/month","55","","0","Rental insurance that customers love and trust","46","Six reasons why you'll love Square One","38","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/rental","","","","","","95412","2663","405","6.575","68.099","Normal","17.719","2","","4","3","0","1.150","42","37","0","4","4","0","","","","","d0dd60a5b3bc9ea76d83e079dcb40af4","1.749","","","","","1.1","https://www.squareone.ca/rental","2023-05-24 14:53:42"
